product_id,stock_out_timestamps,stock_out_duration_hours,stock_out_days,total_stock_out_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-25 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-06 16:48:26+0000', tz='UTC'), Timestamp('2022-06-16 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-26 18:03:22+0000', tz='UTC'), Timestamp('2022-09-16 23:59:58+0000', tz='UTC'))]","[599.9991666666666, 247.19222222222223, 509.9433333333333]","[24, 10, 21]",1357.134722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[(Timestamp('2022-05-04 19:47:00+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]",[7948.216111111111],[331],7948.216111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-18 23:59:58+0000', tz='UTC')), (Timestamp('2023-02-21 13:22:26+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[3311.9991666666665, 922.6255555555556]","[137, 38]",4234.624722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[(Timestamp('2022-01-01 21:02:22+0000', tz='UTC'), Timestamp('2022-01-04 21:30:12+0000', tz='UTC')), (Timestamp('2022-01-04 21:30:12+0000', tz='UTC'), Timestamp('2022-01-05 11:31:16+0000', tz='UTC')), (Timestamp('2022-01-05 11:31:16+0000', tz='UTC'), Timestamp('2022-01-06 17:07:07+0000', tz='UTC')), (Timestamp('2022-01-06 22:09:28+0000', tz='UTC'), Timestamp('2022-01-07 21:32:23+0000', tz='UTC')), (Timestamp('2022-01-07 21:32:23+0000', tz='UTC'), Timestamp('2022-01-08 15:07:10+0000', tz='UTC')), (Timestamp('2022-01-08 15:07:10+0000', tz='UTC'), Timestamp('2022-01-12 11:52:44+0000', tz='UTC')), (Timestamp('2022-01-12 18:51:02+0000', tz='UTC'), Timestamp('2022-01-14 07:36:57+0000', tz='UTC')), (Timestamp('2022-01-14 17:00:37+0000', tz='UTC'), Timestamp('2022-01-15 22:18:04+0000', tz='UTC')), (Timestamp('2022-01-15 22:18:04+0000', tz='UTC'), Timestamp('2022-01-17 07:23:27+0000', tz='UTC')), (Timestamp('2022-01-17 19:00:16+0000', tz='UTC'), Timestamp('2022-01-19 13:54:33+0000', tz='UTC')), (Timestamp('2022-01-19 13:54:33+0000', tz='UTC'), Timestamp('2022-01-20 16:30:28+0000', tz='UTC')), (Timestamp('2022-01-20 17:22:49+0000', tz='UTC'), Timestamp('2022-01-21 13:30:54+0000', tz='UTC')), (Timestamp('2022-01-21 13:30:54+0000', tz='UTC'), Timestamp('2022-01-22 12:20:52+0000', tz='UTC')), (Timestamp('2022-01-22 12:20:52+0000', tz='UTC'), Timestamp('2022-01-23 15:21:04+0000', tz='UTC')), (Timestamp('2022-01-23 15:21:04+0000', tz='UTC'), Timestamp('2022-01-25 22:45:16+0000', tz='UTC')), (Timestamp('2022-01-25 22:45:16+0000', tz='UTC'), Timestamp('2022-01-26 19:48:22+0000', tz='UTC')), (Timestamp('2022-01-26 19:48:22+0000', tz='UTC'), Timestamp('2022-01-27 06:54:12+0000', tz='UTC')), (Timestamp('2022-01-27 21:13:57+0000', tz='UTC'), Timestamp('2022-01-28 17:02:59+0000', tz='UTC')), (Timestamp('2022-01-28 21:11:50+0000', tz='UTC'), Timestamp('2022-01-29 06:35:19+0000', tz='UTC')), (Timestamp('2022-01-29 06:35:19+0000', tz='UTC'), Timestamp('2022-02-04 15:02:54+0000', tz='UTC')), (Timestamp('2022-02-04 15:02:54+0000', tz='UTC'), Timestamp('2022-02-05 19:50:05+0000', tz='UTC')), (Timestamp('2022-02-05 22:41:37+0000', tz='UTC'), Timestamp('2022-02-06 20:37:41+0000', tz='UTC')), (Timestamp('2022-02-06 21:22:57+0000', tz='UTC'), Timestamp('2022-02-08 11:16:20+0000', tz='UTC')), (Timestamp('2022-02-08 11:16:20+0000', tz='UTC'), Timestamp('2022-02-09 11:03:55+0000', tz='UTC')), (Timestamp('2022-02-09 11:03:55+0000', tz='UTC'), Timestamp('2022-02-10 21:01:08+0000', tz='UTC')), (Timestamp('2022-02-10 21:01:08+0000', tz='UTC'), Timestamp('2022-02-11 23:12:34+0000', tz='UTC')), (Timestamp('2022-02-11 23:12:34+0000', tz='UTC'), Timestamp('2022-02-13 17:52:45+0000', tz='UTC')), (Timestamp('2022-02-13 19:47:54+0000', tz='UTC'), Timestamp('2022-02-14 09:49:35+0000', tz='UTC')), (Timestamp('2022-02-14 09:49:35+0000', tz='UTC'), Timestamp('2022-02-15 15:21:27+0000', tz='UTC')), (Timestamp('2022-02-15 15:21:27+0000', tz='UTC'), Timestamp('2022-02-16 15:04:26+0000', tz='UTC')), (Timestamp('2022-02-16 18:59:24+0000', tz='UTC'), Timestamp('2022-02-17 11:39:03+0000', tz='UTC')), (Timestamp('2022-02-17 17:52:50+0000', tz='UTC'), Timestamp('2022-02-18 17:15:49+0000', tz='UTC')), (Timestamp('2022-02-18 22:24:04+0000', tz='UTC'), Timestamp('2022-02-19 20:05:35+0000', tz='UTC')), (Timestamp('2022-02-19 22:00:49+0000', tz='UTC'), Timestamp('2022-02-20 17:21:23+0000', tz='UTC')), (Timestamp('2022-02-20 17:21:23+0000', tz='UTC'), Timestamp('2022-02-22 18:18:36+0000', tz='UTC')), (Timestamp('2022-02-22 22:50:20+0000', tz='UTC'), Timestamp('2022-02-23 12:46:46+0000', tz='UTC')), (Timestamp('2022-02-23 12:46:46+0000', tz='UTC'), Timestamp('2022-02-24 22:16:21+0000', tz='UTC')), (Timestamp('2022-02-24 22:16:21+0000', tz='UTC'), Timestamp('2022-02-25 17:22:58+0000', tz='UTC')), (Timestamp('2022-02-25 22:10:14+0000', tz='UTC'), Timestamp('2022-02-26 18:45:16+0000', tz='UTC')), (Timestamp('2022-02-26 19:13:48+0000', tz='UTC'), Timestamp('2022-02-27 16:06:43+0000', tz='UTC')), (Timestamp('2022-02-27 16:06:43+0000', tz='UTC'), Timestamp('2022-03-01 11:57:20+0000', tz='UTC')), (Timestamp('2022-03-01 22:05:42+0000', tz='UTC'), Timestamp('2022-03-02 21:43:01+0000', tz='UTC')), (Timestamp('2022-03-02 21:43:01+0000', tz='UTC'), Timestamp('2022-03-04 14:54:15+0000', tz='UTC')), (Timestamp('2022-03-04 14:54:15+0000', tz='UTC'), Timestamp('2022-03-06 02:05:14+0000', tz='UTC')), (Timestamp('2022-03-06 18:38:27+0000', tz='UTC'), Timestamp('2022-03-07 11:29:25+0000', tz='UTC')), (Timestamp('2022-03-07 11:29:25+0000', tz='UTC'), Timestamp('2022-03-10 15:40:49+0000', tz='UTC')), (Timestamp('2022-03-10 18:45:54+0000', tz='UTC'), Timestamp('2022-03-11 13:29:31+0000', tz='UTC')), (Timestamp('2022-03-11 17:59:37+0000', tz='UTC'), Timestamp('2022-03-12 18:25:17+0000', tz='UTC')), (Timestamp('2022-03-12 19:59:41+0000', tz='UTC'), Timestamp('2022-03-13 18:58:44+0000', tz='UTC')), (Timestamp('2022-03-13 22:14:40+0000', tz='UTC'), Timestamp('2022-03-14 18:26:30+0000', tz='UTC')), (Timestamp('2022-03-14 18:26:30+0000', tz='UTC'), Timestamp('2022-03-15 21:34:22+0000', tz='UTC')), (Timestamp('2022-03-15 21:34:22+0000', tz='UTC'), Timestamp('2022-03-17 10:55:27+0000', tz='UTC')), (Timestamp('2022-03-17 15:48:59+0000', tz='UTC'), Timestamp('2022-03-18 15:49:11+0000', tz='UTC')), (Timestamp('2022-03-18 22:06:34+0000', tz='UTC'), Timestamp('2022-03-19 19:46:19+0000', tz='UTC')), (Timestamp('2022-03-19 19:46:19+0000', tz='UTC'), Timestamp('2022-03-20 14:59:11+0000', tz='UTC')), (Timestamp('2022-03-20 20:56:49+0000', tz='UTC'), Timestamp('2022-03-21 07:58:06+0000', tz='UTC')), (Timestamp('2022-03-21 07:58:06+0000', tz='UTC'), Timestamp('2022-03-22 14:52:05+0000', tz='UTC')), (Timestamp('2022-03-22 14:52:05+0000', tz='UTC'), Timestamp('2022-03-23 16:18:42+0000', tz='UTC')), (Timestamp('2022-03-23 16:18:42+0000', tz='UTC'), Timestamp('2022-03-25 17:41:38+0000', tz='UTC')), (Timestamp('2022-03-25 20:03:30+0000', tz='UTC'), Timestamp('2022-03-26 14:02:50+0000', tz='UTC')), (Timestamp('2022-03-26 18:47:23+0000', tz='UTC'), Timestamp('2022-03-28 18:47:07+0000', tz='UTC')), (Timestamp('2022-03-28 19:23:29+0000', tz='UTC'), Timestamp('2022-03-30 13:34:49+0000', tz='UTC')), (Timestamp('2022-03-30 21:05:53+0000', tz='UTC'), Timestamp('2022-04-01 19:33:43+0000', tz='UTC')), (Timestamp('2022-04-01 21:03:05+0000', tz='UTC'), Timestamp('2022-04-02 14:18:10+0000', tz='UTC')), (Timestamp('2022-04-02 14:18:10+0000', tz='UTC'), Timestamp('2022-04-03 08:26:22+0000', tz='UTC')), (Timestamp('2022-04-03 09:29:59+0000', tz='UTC'), Timestamp('2022-04-10 10:44:24+0000', tz='UTC')), (Timestamp('2022-04-10 14:42:02+0000', tz='UTC'), Timestamp('2022-04-13 20:18:02+0000', tz='UTC')), (Timestamp('2022-04-13 20:18:02+0000', tz='UTC'), Timestamp('2022-04-19 18:01:58+0000', tz='UTC')), (Timestamp('2022-04-19 18:01:58+0000', tz='UTC'), Timestamp('2022-04-24 11:24:57+0000', tz='UTC')), (Timestamp('2022-04-24 11:24:57+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[72.46388888888889, 14.017777777777777, 29.5975, 23.381944444444443, 17.579722222222223, 92.75944444444444, 36.765277777777776, 29.29083333333333, 33.08972222222222, 42.90472222222222, 26.59861111111111, 20.134722222222223, 22.83277777777778, 27.003333333333334, 55.403333333333336, 21.051666666666666, 11.097222222222221, 19.817222222222224, 9.391388888888889, 152.4597222222222, 28.78638888888889, 21.934444444444445, 37.889722222222225, 23.793055555555554, 33.95361111111111, 26.190555555555555, 42.66972222222222, 14.028055555555556, 29.531111111111112, 23.71638888888889, 16.660833333333333, 23.383055555555554, 21.691944444444445, 19.342777777777776, 48.95361111111111, 13.940555555555555, 33.49305555555556, 19.110277777777778, 20.58388888888889, 20.881944444444443, 43.84361111111111, 23.621944444444445, 41.187222222222225, 35.183055555555555, 16.849444444444444, 76.19, 18.726944444444445, 24.427777777777777, 22.984166666666667, 20.197222222222223, 27.13111111111111, 37.35138888888889, 24.003333333333334, 21.6625, 19.214444444444446, 11.02138888888889, 30.899722222222223, 25.44361111111111, 49.382222222222225, 17.988888888888887, 47.995555555555555, 42.18888888888889, 46.46388888888889, 17.25138888888889, 18.136666666666667, 169.24027777777778, 77.6, 141.73222222222222, 113.38305555555556, 8196.583611111111]","[3, 0, 1, 0, 0, 3, 1, 1, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 6, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 7, 3, 5, 4, 341]",10736.06139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-05 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-16 15:46:18+0000', tz='UTC'), Timestamp('2022-06-23 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-27 21:10:20+0000', tz='UTC'), Timestamp('2022-08-30 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-20 14:21:11+0000', tz='UTC'), Timestamp('2022-11-24 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-27 23:59:58+0000', tz='UTC'), Timestamp('2022-12-01 23:59:58+0000', tz='UTC'))]","[119.99916666666667, 176.2277777777778, 74.82722222222222, 105.6463888888889, 96.0]","[4, 7, 3, 4, 4]",572.7005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[(Timestamp('2023-02-14 23:59:58+0000', tz='UTC'), Timestamp('2023-02-16 23:59:58+0000', tz='UTC'))]",[48.0],[2],48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[(Timestamp('2022-01-18 18:56:37+0000', tz='UTC'), Timestamp('2022-01-19 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-22 20:51:42+0000', tz='UTC'), Timestamp('2022-12-23 17:45:08+0000', tz='UTC'))]","[29.055833333333332, 20.890555555555554]","[1, 0]",49.94638889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-05 20:23:17+0000', tz='UTC')), (Timestamp('2022-01-05 20:23:17+0000', tz='UTC'), Timestamp('2022-01-06 17:51:14+0000', tz='UTC')), (Timestamp('2022-01-06 17:51:14+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[116.38777777777777, 21.465833333333332, 10782.145555555555]","[4, 0, 449]",10919.99917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2023-01-09 23:59:58+0000', tz='UTC'))]",[8975.999166666666],[373],8975.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-10-28 23:09:20+0000', tz='UTC')), (Timestamp('2022-11-06 17:02:22+0000', tz='UTC'), Timestamp('2022-11-08 06:15:48+0000', tz='UTC')), (Timestamp('2022-11-08 06:15:48+0000', tz='UTC'), Timestamp('2022-11-09 18:43:56+0000', tz='UTC')), (Timestamp('2022-11-12 18:05:41+0000', tz='UTC'), Timestamp('2022-11-15 16:46:28+0000', tz='UTC')), (Timestamp('2022-11-21 12:38:21+0000', tz='UTC'), Timestamp('2022-11-22 16:07:51+0000', tz='UTC')), (Timestamp('2022-11-27 14:11:41+0000', tz='UTC'), Timestamp('2022-11-29 18:05:13+0000', tz='UTC'))]","[7223.155277777778, 37.22388888888889, 36.46888888888889, 70.67972222222222, 27.491666666666667, 51.89222222222222]","[300, 1, 1, 2, 1, 2]",7446.911667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-07 23:59:58+0000', tz='UTC')), (Timestamp('2022-02-23 18:02:05+0000', tz='UTC'), Timestamp('2022-02-25 23:59:58+0000', tz='UTC'))]","[167.99916666666667, 53.96472222222222]","[6, 2]",221.9638889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-10-20 12:01:42+0000', tz='UTC')), (Timestamp('2022-10-23 10:29:10+0000', tz='UTC'), Timestamp('2022-10-25 14:21:49+0000', tz='UTC')), (Timestamp('2022-11-28 17:17:01+0000', tz='UTC'), Timestamp('2022-11-29 19:18:13+0000', tz='UTC')), (Timestamp('2022-12-04 13:21:01+0000', tz='UTC'), Timestamp('2022-12-06 23:59:58+0000', tz='UTC')), (Timestamp('2023-01-01 12:26:18+0000', tz='UTC'), Timestamp('2023-01-03 19:30:55+0000', tz='UTC'))]","[7020.0280555555555, 51.8775, 26.02, 58.649166666666666, 55.07694444444444]","[292, 2, 1, 2, 2]",7211.651667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-11-23 23:59:58+0000', tz='UTC'))]",[7847.9991666666665],[326],7847.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-06-02 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-06 17:28:43+0000', tz='UTC'), Timestamp('2022-07-01 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-10 13:20:11+0000', tz='UTC'), Timestamp('2022-08-14 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-15 10:32:34+0000', tz='UTC'), Timestamp('2022-08-26 17:00:32+0000', tz='UTC')), (Timestamp('2022-09-12 19:53:11+0000', tz='UTC'), Timestamp('2022-09-16 19:27:48+0000', tz='UTC')), (Timestamp('2022-11-17 13:41:54+0000', tz='UTC'), Timestamp('2022-11-18 15:33:54+0000', tz='UTC'))]","[3671.9991666666665, 606.5208333333334, 106.66305555555556, 270.4661111111111, 95.57694444444445, 25.866666666666667]","[152, 25, 4, 11, 3, 1]",4777.092778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[(Timestamp('2022-01-02 08:01:05+0000', tz='UTC'), Timestamp('2022-01-05 22:31:32+0000', tz='UTC')), (Timestamp('2022-01-19 21:36:52+0000', tz='UTC'), Timestamp('2022-01-21 23:59:58+0000', tz='UTC')), (Timestamp('2022-02-01 16:30:55+0000', tz='UTC'), Timestamp('2022-02-02 23:59:58+0000', tz='UTC')), (Timestamp('2022-02-06 17:34:33+0000', tz='UTC'), Timestamp('2022-02-07 23:59:58+0000', tz='UTC')), (Timestamp('2022-02-15 13:09:57+0000', tz='UTC'), Timestamp('2022-02-16 17:34:51+0000', tz='UTC')), (Timestamp('2022-05-02 23:59:58+0000', tz='UTC'), Timestamp('2022-05-09 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-15 19:33:56+0000', tz='UTC'), Timestamp('2022-05-16 14:55:22+0000', tz='UTC')), (Timestamp('2022-05-20 12:44:36+0000', tz='UTC'), Timestamp('2022-05-21 17:04:53+0000', tz='UTC')), (Timestamp('2022-05-22 15:19:15+0000', tz='UTC'), Timestamp('2022-05-23 17:43:28+0000', tz='UTC')), (Timestamp('2022-05-25 08:11:18+0000', tz='UTC'), Timestamp('2022-05-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-27 17:37:36+0000', tz='UTC'), Timestamp('2022-07-02 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-01 21:35:13+0000', tz='UTC'), Timestamp('2022-08-19 23:59:58+0000', tz='UTC'))]","[86.5075, 50.385, 31.484166666666667, 30.42361111111111, 28.415, 168.0, 19.357222222222223, 28.338055555555556, 26.40361111111111, 39.81111111111111, 126.37277777777778, 434.4125]","[3, 2, 1, 1, 1, 7, 0, 1, 1, 1, 5, 18]",1069.910556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-11-21 21:39:12+0000', tz='UTC')), (Timestamp('2023-03-30 20:30:20+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[7797.6530555555555, 27.49388888888889]","[324, 1]",7825.146944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[(Timestamp('2022-03-12 22:37:02+0000', tz='UTC'), Timestamp('2022-03-14 23:59:58+0000', tz='UTC')), (Timestamp('2022-07-12 21:02:19+0000', tz='UTC'), Timestamp('2022-07-18 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-14 22:24:36+0000', tz='UTC'), Timestamp('2022-11-17 23:59:58+0000', tz='UTC'))]","[49.382222222222225, 146.96083333333334, 73.58944444444444]","[2, 6, 3]",269.9325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2023-01-07 23:59:58+0000', tz='UTC'))]",[8927.999166666666],[371],8927.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
